ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
1187-8	t	8	⁵⁵	⁵³	⁴²	³³	⁵³	²	³⁵	⁵³	⁴⁴	⁵³	²	¹¹	⁴⁴	⁵⁵	⁴⁴	3077:3, 4381:3, 5187:2, 2004:2, 2266:2, 2727:3, 7503:3, 9232:2	close (the door) / congee (gruel, porridge) / defecate / duck / gnaw / hot pepper/ chili / pee / press / squeeze
797-6	t	6	⁵⁵	³³	⁵⁵	²¹	⁵³	²⁴	¹³	³⁵	⁴²	⁴²	³⁵	⁵³	²²	⁵⁵	Ø	2403:3, 4922:3, 6541:2, 4358:2, 3865:2, 11256:2	a lame person / cow / flow / glutinous rice / hen / narrow / younger sister
1021-5	t	5	⁵⁵	²⁴	⁴²	³³	⁵³	³³	³⁵	⁵³	⁴⁴	³⁵	³¹	¹¹	⁴⁴	⁴⁴	⁴²	6587:2, 803:2, 3665:3, 3451:2, 7602:3	bend (curved) / extinguish / fight / navel / quilt / rob (somebody)
1123-5	t	5	⁵⁵	²⁴	²⁴	⁵⁵	³¹³	⁵⁵	³³	⁵⁵	¹³	⁴⁴	⁵⁵	²²	³⁵	³³	Ø	6297:3, 10897:2, 5716:2, 10865:2, 11227:3	left / mosquito / what / where / which / younger brother
428-4	t	4	⁵⁵	Ø	⁴²	³³	⁵³	³³	³⁵	³⁵	⁴⁴	⁵³	⁵⁵	¹¹	⁴⁴	⁵⁵	²²	11036:4, 11253:3, 2474:2, 8196:2	crow / daughter / girl / scissor / wing / younger sister
822-4	t	4	⁵⁵	²⁴	⁴²	⁴⁴	¹¹	²⁴	⁴⁴	³³	⁴⁴	¹¹	³⁵	³³	⁵³	¹³	⁴²	210:3, 335:4, 2260:3, 10618:3	afternoon / arrow / congee (gruel, porridge) / evening / walk
823-4	t	4	⁵⁵	³⁵	¹³	²⁴	³¹³	⁵⁵	³³	¹³	³¹	³¹	⁵⁵	³³	⁴⁴	³³	²⁴	5903:2, 6589:2, 309:2, 2796:2	ant / difficult / lock / navel
922-4	t	4	⁵⁵	⁴²	³¹	²¹	³	⁵⁵	³⁵	⁵⁵	⁵³	¹¹	⁵⁵	Ø	²²	³²	⁴⁴	3918:3, 6294:3, 8192:3, 3302:2	elder brother / fly (insect) / mosquito / scissor
1054-4	t	4	⁵⁵	⁴²	²²	¹³	¹¹	²⁴	⁵³	¹³	³¹	⁴⁴	³⁵	²²	⁴⁴	¹³	²²	8935:4, 9898:3, 1372:3, 6353:3	buttocks / mountain / soft / thief
1249-4	t	4	⁵⁵	³⁵	⁵⁵	³¹	³	³¹	⁴⁴	Ø	⁵⁵	⁴⁴	³¹	⁵⁵	³¹	⁴⁴	²⁴	145:3, 6399:2, 10792:3, 10790:2	a lame person / mouth / well
280-3	t	3	⁵⁵	Ø	⁴²	³³	⁵³	³³	³⁵	³⁵	⁴⁴	⁵³	³¹	¹¹	⁴⁴	⁵⁵	⁴⁴	5633:4, 7030:2, 2566:3	dark / laugh (smile) / open (a door)
567-3	t	3	⁵⁵	³¹	¹³	⁵⁵	⁵³	⁵⁵	Ø	³¹	¹³	³¹	³¹	¹³	⁴⁴	¹³	²⁴	8459:3, 11252:2, 10631:3	shoot (an arrow) / wall / younger brother / younger sister
588-3	t	3	⁵⁵	²⁴	⁴²	⁴⁴	⁵⁵	²⁴	⁴⁴	³³	⁴⁴	⁵⁵	⁵⁵	³³	⁵³	Ø	Ø	9701:3, 10089:4, 8846:2	smoke / swell (of tissue) / to smell
683-3	t	3	⁵⁵	²⁴	¹³	²¹	⁵⁵	²⁴	⁴⁴	³⁵	⁴²	⁵⁵	³⁵	³³	⁴⁴	⁴⁴	⁴²	10421:3, 291:4, 7520:3	angular / pull / umbrella
995-3	t	3	⁵⁵	²⁴	⁴²	⁴⁴	⁵⁵	²⁴	²²	¹³	³¹	⁵⁵	³⁵	³³	³¹	⁵⁴	⁴²	6019:4, 976:2, 2066:3	boiled water / coal / lung
1108-3	t	3	⁵⁵	³³	²⁴	⁴³	Ø	³¹	²²	¹³	⁵⁵	Ø	³¹	⁵⁵	³⁵	¹³	⁴⁴	4591:3, 6234:4, 33:2	Chinese cabbage / bright / grass / moon / sister-in-law (older brother's wife)
1170-3	t	3	⁵⁵	⁵³	²	³¹	⁵⁵	Ø	³⁵	³¹	⁵⁵	⁵⁵	⁵⁵	⁵⁵	³⁵	⁴⁴	⁴²	7622:2, 3301:2, 6428:2	elder brother / move (something) / rabbit
99-2	t	2	⁵⁵	Ø	⁴²	³³	⁵³	³³	³⁵	⁵³	⁴⁴	⁵³	³¹	¹¹	⁴⁴	²¹	Ø	2988:2, 7667:2	drink / rainbow
213-2	t	2	⁵⁵	²⁴	⁴²	⁴⁴	⁵⁵	²⁴	⁴⁴	³³	⁴⁴	⁵⁵	³⁵	³³	³⁵	⁵⁴	⁴²	8123:2, 3687:2	file / saw
390-2	t	2	⁵⁵	⁵³	⁵⁵	⁵⁵	³¹³	⁵⁵	³³	⁵⁵	³³	³¹	³¹	³³	⁵³	⁴⁴	⁴²	9940:4, 2726:3	defecate / pee / think
559-2	t	2	⁵⁵	²⁴	⁴²	³³	⁵³	³³	²⁴	³⁵	⁴⁴	⁵³	³¹	⁴⁴	⁴⁴	¹³	Ø	10769:2, 4780:2	have a fever / weave
563-2	t	2	⁵⁵	³³	⁵⁵	⁴⁴	³⁵	³¹	Ø	³⁵	³³	³⁵	³¹	⁴⁴	⁴⁴	⁴⁴	⁴⁴	5082:2, 2439:3	crab / hook / shrimp
592-2	t	2	⁵⁵	Ø	⁴²	³³	⁵⁵	³³	Ø	³³	⁴²	⁵⁵	³¹	³³	³⁵	⁵⁴	⁴²	9481:2, 7050:3	outside / stove
596-2	t	2	⁵⁵	Ø	⁴²	⁵⁵	⁵⁵	²⁴	⁵³	⁵⁵	³³	³	³⁵	³³	³⁵	⁴⁴	Ø	5508:2, 8099:2	claw (talon) / kitchen / sand / smoke
653-2	t	2	⁵⁵	²⁴	Ø	³¹	⁵⁵	Ø	⁴⁴	⁵⁵	Ø	⁵⁵	⁵⁵	²²	²²	⁵⁴	²⁴	9431:4, 4240:4	garlic / stool (bench)
790-2	t	2	⁵⁵	²⁴	²	²⁴	³¹³	³³	²⁴	⁵³	³³	³⁵	⁵⁵	³³	³⁵	⁵⁴	²²	7803:3, 8571:2	right (correct) / sickle
842-2	t	2	⁵⁵	²⁴	¹³	⁵⁵	³¹³	²	⁴⁴	³³	Ø	Ø	Ø	³³	⁴⁴	⁵⁴	Ø	7129:2, 8387:2	pants/ trousers / shallow
849-2	t	2	⁵⁵	Ø	³¹	³³	⁵³	Ø	³⁵	³³	⁴⁴	⁵³	Ø	¹¹	⁴⁴	⁵⁴	Ø	4956:3, 2306:3	cooked rice / hide (something)
870-2	t	2	⁵⁵	Ø	⁴²	³³	³³	⁵⁵	³³	⁵⁵	¹³	Ø	⁵⁵	¹³	⁴⁴	⁴⁴	²⁴	10490:2, 7416:2	point at / untie
889-2	t	2	⁵⁵	³⁵	⁴²	³³	³⁵	³¹	²⁴	Ø	⁵³	³	³¹	⁴⁴	⁴⁴	¹³	⁴⁴	3194:3, 8458:3	earthworm / hit (a person) / shoot (an arrow)
989-2	t	2	⁵⁵	Ø	³¹	Ø	³³	⁵	³³	⁵³	Ø	³	Ø	Ø	⁴⁴	Ø	²²	6041:2, 310:2	ant / maize/ corn / peanut / tiger
1109-2	t	2	⁵⁵	³¹	⁴²	Ø	⁵⁵	²⁴	⁴⁴	⁵⁵	Ø	Ø	Ø	¹¹	⁴⁴	⁵⁴	²⁴	2258:3, 8648:3	congee (gruel, porridge) / sing
1242-2	t	2	⁵⁵	Ø	²²	Ø	Ø	⁵⁵	³⁵	¹³	⁵³	Ø	³¹	Ø	⁴²	³³	Ø	8208:4, 522:3	be (copula) / scissors
1262-2	t	2	⁵⁵	³⁵	Ø	³¹	⁵⁵	³¹	Ø	Ø	Ø	³⁵	Ø	Ø	³⁵	⁵⁴	²²	417:3, 3667:3	awl / fight
14-1	t	1	⁵⁵	²⁴	⁴²	²⁴	⁵⁵	³³	⁴⁴	³³	⁴⁴	⁵⁵	³⁵	³³	³⁵	⁵⁴	²⁴	5786:3	letter
160-1	t	1	⁵⁵	Ø	²⁴	⁴³	⁵⁵	Ø	Ø	⁵⁵	Ø	⁵⁵	Ø	³³	⁴⁴	⁵⁴	Ø	3060:2	dry in the sun
1086-1	t	1	⁵⁵	Ø	Ø	Ø	Ø	Ø	Ø	³³	Ø	Ø	Ø	²²	⁵³	Ø	Ø	6018:3	lung
224-17	t	17	⁵³	²¹	⁵⁵	²⁴	³¹	³³	¹³	³⁵	⁴²	⁴²	³¹	⁵³	²²	²¹	²²	3282:3, 871:3, 9117:4, 9803:2, 10352:2, 4353:4, 5835:4, 6538:2, 1893:2, 3529:4, 10252:4, 1895:3, 3668:2, 10256:3, 460:2, 2068:3, 4653:2	bad / bite / classifier for pairs / coal / eight / fan (can be held by single hand) / fight / glutinous rice / grind (flour) / lightning / narrow / rob (somebody) / spicy / ten / tongue / twenty
1220-5	t	5	⁵³	Ø	⁴²	⁴³	³¹³	²	⁴⁴	¹³	⁴⁴	⁴²	²	³³	⁵³	⁴⁴	Ø	256:2, 5666:2, 7908:2, 5551:3, 10815:2	alive (living) / bad / blood / branch/ twig / bull / cock / cow / dry / empty / far/ distant / good / green / hair / hen / horn (of cow) / lack (not have) / leaf / name / old (aged) / root / seed / soft / tooth / tree / wet / wood / yellow
1234-5	t	5	⁵³	³⁵	¹³	⁴⁴	³¹³	⁵⁵	Ø	³⁵	⁵³	³¹	⁵⁵	¹³	³¹	²¹	²⁴	7304:3, 2091:2, 4670:2, 7749:3, 3124:3	cock / ear / glutinous rice / hair / pestle / rice
887-4	t	4	⁵³	⁴²	²²	²⁴	³¹	⁵⁵	⁵³	³⁵	⁴²	⁴²	Ø	²²	³⁵	²¹	²²	4757:2, 4652:3, 4517:2, 536:2	be hungry / grandfather / grind (flour) / hat
956-4	t	4	⁵³	³¹	²²	¹³	³¹	²⁴	⁵³	⁵⁵	⁴⁴	⁴²	³⁵	²²	³¹	¹³	²²	5232:3, 1288:3, 586:2, 8010:2	be shy/bashful / burn / hug (embrace) / run away / walk
1251-4	t	4	⁵³	⁵³	⁴²	⁴⁴	⁵⁵	⁵⁵	²⁴	³¹	¹³	⁵⁵	⁵⁵	⁴⁴	⁵³	³³	²²	1665:3, 5291:3, 9140:3, 9345:3	chaff/ bran / day after tomorrow / husband / spider / step
1315-4	t	4	⁵³	²⁴	²	⁴⁴	³	Ø	³³	⁵⁵	¹³	³	⁵	¹³	³⁵	³³	²⁴	3689:2, 8354:3, 10195:2, 6374:3	bone / chaff/ bran / file / intestine / mouse / seed / shadow / tomorrow
1316-4	t	4	⁵³	³¹	³¹	²¹	³¹	²	²¹²	³⁵	⁴²	⁴²	Ø	⁴⁴	⁴⁴	²¹	²²	1302:2, 9848:2, 1965:2, 6971:2	bury / clean / oneself / they
1366-4	t	4	⁵³	⁴²	⁴²	³³	⁵³	³³	⁵³	³	¹³	⁵³	³¹	¹¹	²²	¹³	Ø	2816:2, 5425:2, 2539:4, 4152:2	cupboard / dig / front / itch
1368-4	t	4	⁵³	⁵³	⁵⁵	²⁴	³¹	²⁴	²¹²	³⁵	⁴²	⁴²	Ø	¹¹	⁵³	⁵⁴	Ø	9368:2, 4383:2, 4147:3, 9716:3	front / gnaw / step (verb) / swim
959-3	t	3	⁵³	Ø	³¹	¹³	⁵³	²⁴	⁵³	³⁵	³³	⁴²	³⁵	⁵³	⁴⁴	³²	⁴⁴	6888:3, 556:2, 3535:3	be (copula) / be not (negated copula) / fan (can be held by single hand) / mother / old lady
1017-3	t	3	⁵³	⁵³	²⁴	⁵⁵	³¹³	⁵⁵	Ø	³⁵	³¹	³¹	⁵	²¹	⁵³	³²	⁵³	6969:2, 5688:3, 4063:3	fox / leech / oneself
1158-3	t	3	⁵³	³³	¹³	⁴⁴	⁵⁵	²⁴	⁴⁴	³³	⁴⁴	⁵³	³⁵	²¹	⁴⁴	³³	⁴²	9184:3, 147:2, 8390:3	a lame person / shallow / spit
1172-3	t	3	⁵³	⁴²	³¹	²¹	³¹	Ø	⁵³	¹³	⁵³	⁴⁴	³¹	²²	³¹	²¹	²²	8322:4, 6837:2, 521:3	be (copula) / be not (negated copula) / now / seven / twenty
1226-3	t	3	⁵³	⁵³	¹³	¹³	⁵⁵	⁵	³⁵	⁵³	³¹	³⁵	³⁵	³³	⁴²	¹³	Ø	8492:3, 10570:3, 2567:2	dark / shoulder / village
1227-3	t	3	⁵³	⁴²	⁵⁵	⁴³	³⁵	³¹	Ø	³³	⁵⁵	³⁵	³¹	⁵⁵	³⁵	⁴⁴	²²	3646:2, 6210:2, 10964:4	field / monkey / wife
1258-3	t	3	⁵³	⁴²	⁴²	¹³	³¹	Ø	Ø	¹³	³¹	⁴⁴	³⁵	²²	Ø	²¹	Ø	8549:4, 2745:2, 5286:2	dew / husband / sick
1274-3	t	3	⁵³	Ø	⁴²	²¹	³³	²	⁵³	¹³	⁴⁴	Ø	²	²¹	⁵³	³²	²²	3647:2, 3864:3, 6483:2	field / flow / nail
1371-3	t	3	⁵³	³¹	⁴²	²⁴	Ø	Ø	⁵³	⁵⁵	³³	Ø	Ø	⁵³	⁴⁴	Ø	⁵³	631:3, 8074:2, 204:2	afternoon / be tired / salty
94-2	t	2	⁵³	²¹	⁵⁵	²⁴	³¹	³³	¹³	⁵⁵	⁴²	⁴²	³¹	⁵³	⁴⁴	²¹	²²	8267:3, 651:3	bean / see
189-2	t	2	⁵³	Ø	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	⁵³	⁵⁵	⁵⁵	⁴⁴	³⁵	⁴⁴	⁴⁴	10733:2, 8097:3	sand / stone / we
467-2	t	2	⁵³	⁵³	³¹	²⁴	⁵³	³¹	²⁴	³³	³¹	⁵⁵	³¹	⁴⁴	³⁵	²¹	⁴⁴	3416:3, 10572:2	everybody / village
537-2	t	2	⁵³	³¹	³¹	³¹	³¹	Ø	²²	³¹	⁵⁵	⁵⁵	³¹	³³	³¹	¹³	²²	11180:3, 4699:3	hammer / you (plural)
705-2	t	2	⁵³	Ø	²	⁴³	³	³³	⁴⁴	⁵⁵	³³	³	³³	³³	³⁵	⁵⁵	Ø	8598:2, 3387:2	dust / evening / side
917-2	t	2	⁵³	³¹	³¹	³³	⁵³	³³	Ø	¹³	⁵³	Ø	Ø	²¹	Ø	⁵⁴	⁴²	5719:2, 7768:3	left / right
1331-2	t	2	⁵³	Ø	Ø	Ø	Ø	Ø	²²	³⁵	³¹	Ø	Ø	⁵³	⁴⁴	¹³	Ø	9459:2, 10105:3	story / to wind( thread one a keel)
40-1	t	1	⁵³	⁴²	³¹	Ø	¹¹	⁵⁵	²¹²	⁵⁵	⁵³	¹¹	⁵⁵	²¹	²²	³²	⁴⁴	5148:2	horse
3-45	t	45	⁴⁴	³⁵	¹³	⁵⁵	³¹³	⁵⁵	³³	⁵⁵	¹³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	4223:3, 7866:3, 9758:3, 4888:3, 5927:3, 1202:3, 7238:3, 353:2, 3152:3, 10667:3, 9268:2, 3028:2, 1026:3, 10066:2, 8053:2, 4021:3, 8974:3, 10275:3, 5382:3, 6089:2, 2209:3, 66:3, 501:2, 1049:3, 10489:2, 2125:4, 4146:2, 4865:3, 9569:4, 9635:2, 10599:2, 236:3, 340:2, 1811:4, 2176:3, 4357:2, 6356:3, 8075:2, 8268:2, 8979:2, 9523:3, 9823:2, 10108:2, 10523:3, 10955:2	I / alcoholic beverage / arrow / ash / bamboo / book / bow / broom / choose / coffin / collar / column / drunk / early / forget / front / fruit / full / glutinous rice / heart / heavy / house / intestine / long / mat / mountain / paper / pear / road / salt / salty / see / son-in-law / stand / stand up / stupid / swallow / sweep / tail / that / tiger / to wind( thread one a keel) / tooth / untie / vegetable knife / vomit / wash (dishes) / wife
965-5	t	5	⁴⁴	³⁵	¹³	⁵⁵	³³	⁵⁵	³³	³⁵	¹³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	4843:3, 10789:3, 7432:3, 9543:3, 10736:3	hear / pond / sun / we / well
623-4	t	4	⁴⁴	³⁵	¹³	⁵⁵	⁵⁵	⁵⁵	³³	⁵⁵	³³	⁵⁵	⁵⁵	¹³	⁴⁴	³³	²⁴	2493:4, 4565:3, 10335:3, 3223:2	cry / easy / grape / turn around
681-4	t	4	⁴⁴	³¹	¹³	⁵⁵	³¹³	⁵⁵	³³	³	¹³	³¹	⁵⁵	¹³	⁴⁴	³²	⁵³	6790:3, 2289:2, 11011:3, 10276:2	cave/ hole / cook (boil) / kitchen / nose / tooth / window
855-4	t	4	⁴⁴	³⁵	¹³	⁵⁵	³¹³	³¹	⁴⁴	⁵⁵	³³	³¹	³¹	³³	⁴⁴	⁴⁴	⁴⁴	9923:4, 3664:2, 3173:3, 3370:2	dry / earthen jar / enter (a house) / fight / thin (slim)
885-4	t	4	⁴⁴	Ø	⁴²	⁵⁵	³¹³	²	³³	⁵⁵	Ø	³¹	²	⁴⁴	⁴⁴	³³	⁴⁴	2018:2, 6261:2, 10474:2, 10653:3	clothing (garment) / morning / undress (take off clothes) / want (need)
1142-4	t	4	⁴⁴	³⁵	²⁴	⁴³	⁵³	³¹	²⁴	³¹	³³	⁴²	³¹	⁴⁴	⁴²	⁴⁴	²⁴	9634:2, 1717:3, 9896:2, 10833:2	chest / sweep / thief / what
1261-4	t	4	⁴⁴	³⁵	¹³	⁴³	³¹³	⁵⁵	²⁴	¹³	¹³	³¹	⁵⁵	¹¹	⁴⁴	¹³	⁵³	4560:3, 273:2, 1096:2, 8909:2	and / brains / grape / sock (stocking)
406-3	t	3	⁴⁴	³³	¹³	⁵⁵	⁵⁵	⁵⁵	⁴⁴	⁵⁵	Ø	³¹	⁵⁵	¹³	⁴⁴	⁵⁴	²⁴	5859:3, 461:2, 9231:2	bad / liquor (sweet) / squeeze / ugly
409-3	t	3	⁴⁴	⁴²	¹³	³¹	³¹³	⁵⁵	³³	⁵⁵	¹³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	1374:2, 1253:2, 4062:3	bull / buttocks / fox
667-3	t	3	⁴⁴	Ø	¹³	⁴³	³¹³	⁵⁵	Ø	⁵⁵	⁵⁵	³¹	⁵⁵	¹³	⁴⁴	³	²⁴	393:3, 5426:2, 10596:2	aubergine / cucumber / itch / peach / vomit
1016-3	t	3	⁴⁴	³⁵	²⁴	⁵⁵	⁵⁵	⁵⁵	³³	³³	³³	Ø	³¹	³³	⁵³	⁵⁴	⁴²	1226:2, 8096:3, 3835:3	brush / flour / sand
1057-3	t	3	⁴⁴	³⁵	²⁴	⁴³	⁵⁵	²	¹³	⁵⁵	Ø	⁵³	²	¹¹	⁴⁴	³³	²⁴	87:4, 1099:3, 4060:2	a blind person / brains / flour / fox / head / thief
1167-3	t	3	⁴⁴	⁴²	⁵⁵	⁵⁵	³¹	⁵⁵	³³	³³	³³	Ø	⁵⁵	¹³	⁵³	¹³	Ø	5032:3, 420:2, 8693:3	awl / hold or take / sit
1174-3	t	3	⁴⁴	⁵³	¹³	⁵⁵	³¹³	²⁴	²¹²	⁵³	¹³	³⁵	³⁵	¹³	⁵³	³²	Ø	2370:3, 5166:2, 209:3	afternoon / count / hot
1182-3	t	3	⁴⁴	Ø	²²	³³	³¹³	³³	³³	⁵⁵	¹³	³⁵	⁵⁵	⁵³	⁴⁴	³³	Ø	308:4, 5190:3, 5315:2	ant / hot pepper/ chili / inhale
1207-3	t	3	⁴⁴	Ø	²⁴	³³	Ø	²⁴	⁴⁴	³⁵	⁴⁴	³⁵	³⁵	²²	⁵³	⁵⁴	Ø	2746:3, 8796:2, 8525:2	dew / shrimp / sleeve
1214-3	t	3	⁴⁴	⁴²	¹³	⁵⁵	Ø	²⁴	³⁵	¹³	⁵³	³⁵	³⁵	¹³	³⁵	⁴⁴	⁵³	1569:4, 9574:4, 2911:2	cat / dog / swallow
1358-3	t	3	⁴⁴	⁴²	⁵⁵	³¹	Ø	⁵⁵	¹³	³⁵	⁵⁵	³¹	³⁵	⁵⁵	⁴⁴	¹³	Ø	2405:2, 1344:4, 7286:2	butterfly / cow / peel (something)
26-2	t	2	⁴⁴	³⁵	¹³	⁴⁴	³¹³	⁵⁵	³³	⁵⁵	¹³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	1002:4, 8473:3	bone / short
183-2	t	2	⁴⁴	³⁵	¹³	⁵⁵	⁵³	⁵⁵	³³	⁵⁵	¹³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	4116:4, 8249:2	frog / scratch
204-2	t	2	⁴⁴	³⁵	¹³	⁵⁵	³¹³	⁵⁵	³³	⁵⁵	¹³	³¹	⁵⁵	¹³	⁴⁴	⁴⁴	²⁴	5977:3, 4781:2	have a fever / louse
208-2	t	2	⁴⁴	³⁵	¹³	⁵⁵	³¹³	⁵⁵	³³	⁵⁵	¹³	³¹	³¹	¹³	⁴⁴	³³	²⁴	10937:4, 1095:2	brains / wide
267-2	t	2	⁴⁴	³⁵	²	⁵⁵	Ø	⁵⁵	Ø	⁵⁵	¹³	³¹	⁵⁵	⁴⁴	⁴⁴	³³	²⁴	10156:2, 9820:3	that / toilet
363-2	t	2	⁴⁴	Ø	⁴²	⁵⁵	⁵³	³¹	³³	⁵⁵	Ø	⁴²	⁵⁵	¹³	⁴⁴	¹³	²⁴	2088:3, 7722:4	cock / return
384-2	t	2	⁴⁴	Ø	¹³	⁴⁴	³	²	³³	Ø	¹³	³	²	¹³	³⁵	²¹	Ø	8055:2, 3325:2	elder sister / head / salt
495-2	t	2	⁴⁴	²⁴	²	³³	³	Ø	³³	³	Ø	³	⁵⁵	³³	³⁵	³	Ø	6087:2, 7666:2	mat / rainbow / wing
551-2	t	2	⁴⁴	Ø	⁴²	⁵⁵	³¹³	⁵⁵	⁴⁴	³⁵	¹³	Ø	⁵⁵	Ø	⁵³	³³	Ø	1555:3, 10598:3	carry on shoulder / vomit
562-2	t	2	⁴⁴	³³	¹³	⁵⁵	³⁵	⁵	²⁴	³³	⁵³	Ø	³¹	⁴⁴	⁴⁴	⁴⁴	⁴⁴	3300:2, 3997:4	elder brother / forenoon / noon / owl
609-2	t	2	⁴⁴	Ø	²	⁴⁴	³	⁵	³³	⁵⁵	⁴²	Ø	⁵⁵	¹³	⁴⁴	³³	Ø	7603:2, 2309:3	congee (gruel, porridge) / cooked rice / nasal mucus / quilt
621-2	t	2	⁴⁴	Ø	²⁴	Ø	⁵⁵	⁵⁵	³³	¹³	Ø	³¹	Ø	¹³	Ø	³³	Ø	4352:3, 1962:3	clean / glutinous rice / rice
630-2	t	2	⁴⁴	³¹	⁵⁵	⁴³	³³	³³	²⁴	³¹	⁴⁴	³³	⁵⁵	¹³	Ø	³³	⁴⁴	10999:4, 2879:3	dissolve / window
719-2	t	2	⁴⁴	³³	¹³	⁵⁵	⁵⁵	²	³³	⁵⁵	Ø	³¹	²	⁵³	⁴⁴	³³	⁴⁴	2170:2, 9204:3	collar / sleeve / spoon
722-2	t	2	⁴⁴	⁵³	²⁴	²⁴	³¹³	³¹	Ø	⁵³	¹³	³¹	³¹	¹¹	³¹	⁵⁵	²⁴	3981:3, 776:3	belly / foot (=1/3 meter)
777-2	t	2	⁴⁴	⁵³	⁴²	⁵⁵	¹¹	⁵⁵	Ø	¹³	⁴⁴	Ø	⁵⁵	¹³	⁵³	¹³	⁴²	9453:2, 1540:3	carry / story
862-2	t	2	⁴⁴	⁵³	Ø	⁵⁵	³¹	²	⁴⁴	⁵⁵	Ø	¹¹	²	⁵⁵	⁴⁴	³³	⁵³	4741:2, 5596:2	hard / last year
973-2	t	2	⁴⁴	³⁵	⁵⁵	⁴⁴	⁵⁵	³¹	Ø	¹³	³³	Ø	³¹	²²	⁵³	⁵⁴	Ø	4611:3, 1194:2	broom / grave
980-2	t	2	⁴⁴	³⁵	²⁴	¹³	Ø	³³	²¹²	³⁵	⁵³	Ø	⁵⁵	²¹	³¹	Ø	⁴⁴	11152:3, 1568:2	cat / yesterday
1144-2	t	2	⁴⁴	Ø	²⁴	⁴⁴	Ø	⁵⁵	³³	³	Ø	³⁵	Ø	¹³	³⁵	³	Ø	2174:3, 3917:2	collar / fly (insect)
1202-2	t	2	⁴⁴	Ø	Ø	⁵⁵	Ø	⁵⁵	⁴⁴	⁵³	³³	Ø	⁵⁵	¹³	Ø	²¹	⁴²	10332:4, 6263:2	morning / turn around
1376-2	t	2	⁴⁴	Ø	Ø	Ø	Ø	Ø	²²	Ø	Ø	⁴⁴	Ø	¹¹	³¹	⁴⁴	Ø	2212:2, 2350:2	column / cough
757-1	t	1	⁴⁴	Ø	¹³	Ø	Ø	³³	Ø	Ø	Ø	Ø	Ø	¹¹	Ø	³³	Ø	8007:3	run away
1210-3	t	3	⁴	³⁵	³¹	¹³	³	⁵⁵	³³	³³	³¹	³	³⁵	³³	⁵³	³³	²²	148:2, 9925:2, 1942:2	a lame person / a person with a pockmarked face / claw (talon) / thin (slim)
1382-3	t	3	⁴	³¹	Ø	Ø	³	³¹	⁴⁴	³¹	⁴⁴	Ø	³¹	⁵⁵	⁴⁴	Ø	⁴²	11113:3, 7995:2, 2538:2	cupboard / day / moon / run / sun / year
542-2	t	2	⁴	³¹	⁴²	³¹	³	²	¹³	³	¹³	³	²	¹³	³⁵	³²	⁵³	120:2, 7817:2	a deaf person / ash / axe / bamboo / broom / can (jar) / cat / chaff/ bran / chopsticks / dove / dust / ear / elder brother / father / frost / goose / grandfather / hammer / hoe / left / mat / maternal uncle (mother's brother) / moon / mother / mouse / navel / nose / owl / pants/ trousers / pond / quilt / rabbit / right / river / river snails / saw / scales / scissors / shoulder / smoke / step / stone / sweet potato / table / toilet / tongs / tongue / vegetable knife / village / younger brother / younger sister
622-2	t	2	⁴	²⁴	²⁴	⁴³	Ø	Ø	²⁴	Ø	Ø	³	⁵⁵	⁴⁴	³⁵	Ø	Ø	9295:2, 418:2	awl / star
812-2	t	2	⁴	Ø	⁵⁵	²¹	³	⁵⁵	³³	³³	⁵⁵	³	⁵⁵	²¹	⁴⁴	Ø	Ø	88:2, 3389:3	a blind person / a deaf person / box / evening / morning / swallow
957-2	t	2	⁴	⁵³	Ø	⁴³	⁵³	Ø	²¹²	³⁵	Ø	⁵³	²	Ø	³⁵	¹³	Ø	9069:3, 9568:2	grandmother / sparrow / swallow
968-2	t	2	⁴	Ø	³¹	Ø	³¹³	³¹	Ø	³	³³	³	²	⁴⁴	⁴⁴	⁵⁴	⁴⁴	1233:2, 1879:4	brush / classifier for clothing / daughter-in-law / day / grave / house / husband / mouth / sister-in-law (older brother's wife) / son / stool (bench) / wall / wife
1026-2	t	2	⁴	³³	⁵⁵	⁵⁵	³	⁵⁵	³³	³¹	⁵³	⁴⁴	Ø	⁵⁵	³⁵	Ø	Ø	1685:2, 4241:3	chair / garlic
1301-2	t	2	⁴	⁵³	²⁴	²¹	³	Ø	²⁴	Ø	Ø	³⁵	Ø	Ø	³⁵	Ø	Ø	11000:2, 3957:3	foot / window
1288-3	t	3	Ø	³⁵	²⁴	²⁴	⁵³	⁵⁵	Ø	⁵⁵	³³	³¹	³¹	¹¹	³⁵	⁵⁴	⁴²	7568:4, 2543:2, 9849:2	cupboard / push / they
