ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
46-1	n	1	Ø	u	ẽ	a	e	e	a	e	a	e	e	æ	ɛ	e	o	8751:2	skirt
226-1	n	1	Ø	a	ə	Ø	ai	Ø	e	a	Ø	Ø	Ø	æ	ɑ	au	Ø	10226:2	tongs
227-1	n	1	Ø	u	Ø	a	au	Ø	Ø	ei	ɯ	ei	Ø	eu	ei	Ø	Ø	10527:2	vegetable knife
490-1	n	1	Ø	Ø	i	au	Ø	u	Ø	Ø	e	ai	u	Ø	Ø	Ø	Ø	8797:1	sleeve
491-1	n	1	Ø	i	e	ai	Ø	e	Ø	Ø	Ø	Ø	æ	Ø	Ø	Ø	e	10253:2	tongue
740-1	n	1	Ø	Ø	ɯ	u	Ø	y	Ø	Ø	o	Ø	Ø	æ	Ø	Ø	Ø	7955:2	rot
745-1	n	1	Ø	Ø	i	o	Ø	ɛ	Ø	Ø	Ø	Ø	æ	e	Ø	Ø	Ø	9574:2	swallow
747-1	n	1	Ø	Ø	ə	Ø	Ø	Ø	Ø	ei	Ø	Ø	ə	Ø	o	ɒ	Ø	10007:1	thorn/ splinter
748-1	n	1	Ø	Ø	o	Ø	Ø	Ø	au	əɯ	Ø	Ø	Ø	ɔ	ɔ	Ø	Ø	10159:1	toilet
1060-1	n	1	Ø	Ø	Ø	Ø	i	ɿ	Ø	Ø	ɿ	Ø	Ø	Ø	ɛ	Ø	Ø	2544:1	cupboard
1064-1	n	1	Ø	Ø	õ	au	Ø	ə	Ø	Ø	e	Ø	Ø	Ø	Ø	Ø	Ø	3570:1	fat
1334-1	n	1	Ø	Ø	Ø	Ø	Ø	au	e	au	Ø	Ø	Ø	Ø	Ø	Ø	Ø	1096:1	brains
1335-1	n	1	Ø	Ø	Ø	Ø	Ø	Ø	Ø	ei	Ø	Ø	ə	Ø	ɑ	Ø	Ø	1615:1	cattle (bos taurus)
1342-1	n	1	Ø	Ø	Ø	Ø	Ø	a	Ø	ai	Ø	Ø	a	Ø	Ø	Ø	Ø	5192:1	hot pepper/ chili
1344-1	n	1	Ø	Ø	Ø	u	Ø	y	Ø	Ø	Ø	Ø	Ø	i	Ø	Ø	Ø	8526:1	shrimp
1058-1	n	1	y	Ø	Ø	o	Ø	Ø	Ø	y	Ø	Ø	Ø	u	Ø	Ø	Ø	2040:1	cloud
411-7	n	7	u	ə	ã	a	u	u	u	a	a	o	o	u	o	a	i	1002:2, 1:1, 691:1, 2044:1, 5356:2, 8845:1, 3572:1	(rain) fall / bed / bone / cloud / fat / inside / rain / smoke
794-5	n	5	u	ɔ	õ	o	u	o	eu	a	ɔ	o	o	eu	u	o	o	9575:1, 9068:1, 3451:1, 7080:1, 10632:2	bird / extinguish / owl / sparrow / swallow / wall
775-4	n	4	u	ɔ	õ	o	u	u	e	u	u	o	o	o	ɔ	e	u	5958:1, 5662:2, 1379:1, 4866:1	buttocks / heart / leaf / loose
789-4	n	4	u	ə	õ	o	u	u	u	u	Ø	o	o	u	o	a	a	3349:2, 7673:2, 6044:1, 6790:1	empty / maize/ corn / nose / rainbow
896-4	n	4	u	i	ə	o	a	u	e	əɯ	ɔ	a	u	u	u	o	a	8268:1, 2409:1, 8980:1, 11222:1	cattle (bos taurus) / cow / see / son-in-law / younger brother
1192-4	n	4	u	u	u	a	au	a	ɔ	au	u	o	ɑ	a	o	y	Ø	6739:2, 35:2, 10600:1, 976:1	Chinese cabbage / boiled water / nine / vomit
1211-4	n	4	u	i	ə̃	a	au	a	e	i	a	ei	ɑ	e	Ø	o	ai	83:2, 2152:2, 7506:1, 7994:1	a blind person / cold / press / run
380-3	n	3	u	au	ə	eu	au	o	o	a	o	au	o	o	ə	eu	au	146:1, 3748:1, 3668:1	a lame person / fight / firewood / foot / rob (somebody)
420-3	n	3	u	ɔ	ə	eu	eu	o	o	əɯ	a	eu	o	o	ɔ	eu	u	3628:1, 5533:1, 7603:1	bed / few / know / quilt
432-3	n	3	u	i	õ	au	a	u	e	a	ɔ	a	o	u	o	e	i	3246:1, 1126:2, 1878:1	branch/ twig / classifier for clothing / eat
504-3	n	3	u	Ø	ɯ	u	ei	u	e	a	ei	ei	u	æ	ə	ui	ui	8771:2, 2819:1, 8496:1	dig / shoulder / sleep
548-3	n	3	u	a	õ	au	u	u	a	i	ei	o	o	a	u	Ø	o	9544:1, 956:1, 8338:1	boat / cave/ hole / sew (up) / sun
638-3	n	3	u	ei	ə	eu	au	o	o	i	o	u	o	o	i	a	Ø	6587:1, 522:1, 5313:1	be (copula) / inhale / navel
702-3	n	3	u	ɛ	õ	Ø	e	e	e	e	a	ai	e	æ̃	ei	a	Ø	1182:2, 8598:2, 1610:2	bright / cattle (bos taurus) / side / yellow
793-3	n	3	u	ɔ	Ø	a	Ø	i	e	a	a	o	i	a	o	a	u	8524:2, 11153:1, 9141:2	shrimp / spider / yesterday
899-3	n	3	u	Ø	ã	a	u	u	e	o	a	o	o	u	aɯ	e	o	114:1, 7436:1, 2389:1	a deaf person / cover up (objects) / pond
996-3	n	3	u	a	ã	Ø	u	a	u	a	au	a	e	a	o	a	a	6643:2, 5565:2, 8801:1	lard (pig fat) / neck / sleeve
1160-3	n	3	u	u	ə	eu	u	o	e	a	ɯ	Ø	o	e	u	u	u	9454:1, 5425:1, 4381:2	gnaw / itch / story
230-2	n	2	u	əi	ã	a	a	u	u	a	a	a	o	u	o	a	e	8322:1, 1497:1	cane/ vine / seven
233-2	n	2	u	i	ã	a	a	u	u	e	a	a	o	u	e	Ø	e	4888:1, 9436:1	heavy / stool (bench)
235-2	n	2	u	a	õ	Ø	ei	e	a	ai	a	ai	ɑ	æ̃	ei	a	a	10938:2, 10866:1	where / which / wide
236-2	n	2	u	əi	ə	eu	au	o	o	a	o	ɔ	o	o	ə	e	Ø	1026:2, 7289:1	book / paper / peel (something)
243-2	n	2	u	ai	ə	Ø	a	o	a	i	u	a	o	a	o	u	Ø	462:1, 8599:1	ash / bad / belly / cat / drum / hook / leaf / side / sparrow / stone / wall / yesterday
273-2	n	2	u	ɔ	ã	a	u	u	u	ei	a	o	o	u	o	o	o	7905:1, 6353:1	mountain / root
274-2	n	2	u	ɛ	õ	o	u	o	eu	u	au	o	o	u	u	eu	u	8285:2, 4079:2	fragrant (smell) / seed
275-2	n	2	u	a	ã	a	e	a	eu	ei	ei	o	o	a	e	i	i	9973:1, 3528:2	fan (can be held by single hand) / this year
288-2	n	2	u	ɔ	Ø	a	u	u	a	u	a	e	o	u	o	a	u	6157:2, 671:1	bear / middle
333-2	n	2	u	Ø	õ	a	ei	e	a	ei	a	ai	e	æ̃	ei	e	e	11065:2, 2177:1	collar / winnowing fan
398-2	n	2	u	Ø	ã	a	au	u	e	a	ɔ	ɔ	i	æ	ə	oi	Ø	7602:2, 8013:1	quilt / run away
399-2	n	2	u	Ø	ə̃	ɔ	e	a	Ø	ei	a	ei	a	ei	e	o	ai	11148:1, 5287:2	husband / yesterday
421-2	n	2	u	au	u	Ø	o	ɛ	ɔ	əɯ	u	Ø	a	a	o	ui	au	940:2, 501:1	bamboo / blow (trumpet)
426-2	n	2	u	a	o	o	Ø	əu	ɔ	əɯ	ɔ	o	u	eu	o	u	Ø	10067:1, 4284:1	girl / tiger
428-2	n	2	u	ɔ	a	a	a	a	eu	u	ai	a	ə	eu	u	Ø	o	7822:1, 10654:2	river / sweat / want (need)
445-2	n	2	u	Ø	ɛ	Ø	ai	e	a	ɿ	ai	e	e	e	ɑ	Ø	o	6888:1, 4240:2	garlic / mother / old lady
509-2	n	2	u	ɛu	ɯ	ɔ	u	o	u	Ø	ɔ	u	o	u	u	Ø	ei	8827:2, 6672:1	needle / small
512-2	n	2	u	Ø	õ	au	o	u	Ø	a	ei	o	o	a	ɑ	o	u	8460:1, 10333:2	shoot (an arrow) / turn around
601-2	n	2	u	Ø	õ	u	o	a	eu	u	ɔ	u	ə	Ø	u	ɒ	Ø	9675:1, 5315:1	cloud / inhale / sweet potato
611-2	n	2	u	ɔ	ə	o	o	ə	a	o	e	Ø	ə	a	o	ə	Ø	3843:1, 10920:1	column / flour / spoon / tail / white
616-2	n	2	u	əu	Ø	o	u	a	eu	əɯ	u	u	ɑ	Ø	ɑ	eu	e	7623:1, 66:1	I / rabbit
650-2	n	2	u	Ø	Ø	a	Ø	i	a	u	i	Ø	i	i	i	a	i	2878:1, 9899:1	dissolve / thief
662-2	n	2	u	a	õ	o	a	u	Ø	u	au	a	o	ei	o	o	a	3492:1, 11091:2	fall / wood
671-2	n	2	u	əu	ə	ɔ	au	Ø	eu	a	Ø	Ø	Ø	a	ə	u	Ø	7129:1, 8653:1	pants/ trousers / sing
681-2	n	2	u	ei	Ø	ɔ	Ø	ə	Ø	a	o	u	ə	æ	a	e	i	5049:1, 6299:1	hoof / mosquito
712-2	n	2	u	ɔ	ə	a	o	u	e	a	u	o	o	u	ɯ	e	Ø	7003:2, 4516:1	grandfather / onion/ scallion
713-2	n	2	u	əu	õ	o	i	u	y	e	ɔ	Ø	o	o	ɯ	Ø	u	7338:2, 1027:1	book / pillow
715-2	n	2	u	ɛ	õ	au	u	u	a	i	e	o	o	a	Ø	o	o	8693:1, 3026:1	drunk / sit
799-2	n	2	u	əu	a	Ø	o	o	Ø	a	au	eu	o	a	ei	y	Ø	2289:2, 4241:2	cook (boil) / garlic
801-2	n	2	u	ə	Ø	ɔ	au	a	Ø	a	u	ɔ	ɑ	ɔ	ei	a	Ø	9926:1, 3509:2	fall over/ down / thin (slim)
822-2	n	2	u	əu	ɛ	ɔ	Ø	ə	Ø	au	a	u	ə	Ø	a	o	au	1941:1, 7204:1	claw (talon) / peanut
825-2	n	2	u	Ø	ə	o	o	u	ɔ	əɯ	ɔ	Ø	u	u	e	eu	Ø	5166:1, 10008:1	hot / thorn/ splinter
831-2	n	2	u	au	Ø	e	au	o	Ø	ɯ	o	Ø	o	o	ə	o	Ø	5082:1, 10477:1	hook / undress (take off clothes)
854-2	n	2	u	a	ã	a	u	a	e	u	a	e	ɑ	Ø	o	a	Ø	9504:2, 1048:2	bow / straight
871-2	n	2	u	Ø	o	au	Ø	i	a	a	Ø	u	o	a	ɑ	eu	u	7723:2, 6298:1	mosquito / return
875-2	n	2	u	Ø	ɛ	Ø	i	i	i	-	e	e	e	e	ɯ	e	Ø	10276:1, 9172:1	spin (into yarn) / tooth
948-2	n	2	u	Ø	ə	e	a	Ø	u	i	ɔ	a	o	a	o	a	u	4904:1, 7604:1	bone / heavy (in taste) / quilt
1135-2	n	2	u	u	ɛ	u	o	u	Ø	i	Ø	o	u	Ø	o	Ø	o	4484:1, 8796:1	gourd / sleeve
29-1	n	1	u	əi	a	au	a	u	ɔ	u	øe	a	u	ɔ	ɯ	u	ui	10354:2	twenty / two
39-1	n	1	u	au	ɯ	ɔ	eu	y	Ø	əɯ	u	au	ɑ	u	ɯ	eu	u	4267:2	gather (harvest)
45-1	n	1	u	Ø	ə	i	i	o	e	i	u	i	o	o	o	i	ɛ	8124:1	saw
61-1	n	1	u	Ø	ə	eu	eu	o	o	ɿ	a	au	o	o	ə	eu	Ø	9269:1	stand / stand up
144-1	n	1	u	ɔ	ɛ	Ø	Ø	o	Ø	o	Ø	Ø	u	Ø	ɯ	u	o	3300:1	elder brother / owl
741-1	n	1	u	Ø	Ø	Ø	Ø	Ø	o	a	ɔ	Ø	Ø	Ø	i	Ø	Ø	7991:1	run
536-6	n	6	o	ɔ	ə̃	o	a	a	i	i	u	a	ɑ	ei	e	eu	a	4223:1, 1286:2, 5122:2, 9302:1, 9570:2, 395:1	aubergine / burn / full / have a fever / horn (of cow) / star / swallow
644-6	n	6	o	ɔ	ə̃	o	a	a	ei	ei	o	a	ɑ	ei	e	eu	a	1421:1, 1763:1, 9299:1, 5168:2, 3173:1, 3389:1	calf / child / earthen jar / evening / hot / son / star
827-5	n	5	o	a	ə̃	o	a	a	ei	ei	u	a	ɑ	ei	e	eu	a	5977:1, 2260:1, 9071:1, 9234:2, 9524:1	congee (gruel, porridge) / louse / sparrow / squeeze / stupid
963-5	n	5	o	ɔ	õ	au	a	u	a	a	e	a	o	a	ɑ	o	o	210:1, 1304:2, 4179:1, 4696:1, 1093:1	afternoon / brains / bury / evening / frost / hammer
918-4	n	4	o	ə	õ	au	u	u	a	a	au	a	ɑ	a	ɑ	a	i	9702:1, 3571:2, 9000:2, 9069:2	fat / sorghum / sparrow / swell (of tissue)
1126-4	n	4	o	a	i	a	a	a	ɔ	a	o	a	ɑ	a	ɔ	o	a	6821:2, 1760:2, 3009:1, 9573:1	child / crow / drum / not / star / swallow
341-3	n	3	o	Ø	ə	ɔ	u	u	eu	u	ɯ	u	u	u	u	o	Ø	9804:1, 10353:1, 4990:1	hit (a person) / ten / twenty
433-3	n	3	o	əu	ə	eu	eu	o	o	a	o	au	o	o	ə	eu	u	3725:1, 2004:1, 10796:2	close (the door) / fire / well
434-3	n	3	o	a	ə	ɔ	u	o	eu	u	u	u	o	eu	o	o	a	4698:2, 2126:1, 10423:1	coffin / hammer / iron / umbrella
435-3	n	3	o	a	õ	a	ei	e	a	ei	a	ai	e	æ̃	ei	a	a	3883:2, 6234:2, 5379:2	bright / flower / intestine / moon
575-3	n	3	o	ɔ	a	ai	a	a	a	a	o	a	ɑ	a	ɑ	a	a	5463:1, 1070:2, 538:1	be hungry / box / father / key
584-3	n	3	o	əi	o	ɔ	i	u	o	i	u	ei	a	ɔ	o	o	e	5532:1, 2290:1, 4339:1	cook (boil) / give birth / know
640-3	n	3	o	a	ã	a	u	a	a	ai	u	a	e	u	ɑ	ai	Ø	9941:2, 9101:1, 10406:1	speak / think / ugly
645-3	n	3	o	a	ã	a	u	a	a	a	ei	a	ɑ	a	ɑ	e	o	4077:2, 22:2, 5350:1	(wind) blow / fragrant (smell) / inside
679-3	n	3	o	au	o	au	a	o	au	əɯ	au	a	ɑu	o	ɔ	o	a	7375:1, 2473:1, 273:1	and / crow / plane
771-3	n	3	o	ɔ	u	au	o	əu	o	u	i	o	u	i	u	au	o	5903:1, 536:1, 1927:1	be hungry / classifier for trees / lock
891-3	n	3	o	a	õ	a	a	i	a	a	a	i	i	æ̃	ɑ	a	a	1342:1, 6003:1, 2066:1	bee / butterfly / coal / fly (insect) / leech / louse / low (short) / spider
893-3	n	3	o	ai	o	ɔ	i	u	ɔ	ei	ai	i	u	ɔ	ei	a	au	2441:2, 4670:1, 5286:1	crab / hair / husband
900-3	n	3	o	ɔ	ã	a	u	u	eu	a	Ø	a	o	u	o	a	i	8419:2, 7888:1, 6022:1	lung / rob (somebody) / sheep (general)
940-3	n	3	o	au	ə̃	o	Ø	i	ei	ei	Ø	a	ə	ei	e	eu	a	1861:1, 5385:1, 5382:1	calf / classifier for birds / intestine / son-in-law
979-3	n	3	o	a	õ	a	a	u	eu	Ø	u	a	o	æ̃	o	ə	a	7672:1, 8173:2, 712:1	bedbug / rainbow / scales
1039-3	n	3	o	ɔ	u	o	o	o	o	o	e	ei	i	ɔ	o	eu	Ø	5460:1, 633:1, 5722:1	be tired / key / left
1083-3	n	3	o	u	ẽ	au	au	əu	ɔ	o	au	ɔ	u	ɔ	ɔ	au	u	4757:1, 8011:1, 1613:2	cattle (bos taurus) / hat / run away / walk
1215-3	n	3	o	ɔ	u	ɔ	u	o	u	o	o	u	o	o	ɔ	o	a	3369:2, 3687:1, 2091:1	cock / enter (a house) / file
1218-3	n	3	o	a	ã	a	o	i	a	o	o	o	Ø	i	o	au	a	4591:1, 7486:1, 10047:2	grass / pour out / sister-in-law (older brother's wife) / thunder
1226-3	n	3	o	au	ə	ɔ	u	a	eu	ɿ	ɯ	u	u	eu	ei	o	u	651:1, 309:1, 2007:1	ant / bean / close (the door)
1363-3	n	3	o	ɛ	ə̃	eu	ai	ə	i	ai	a	ai	ə	eɯ	i	Ø	Ø	7708:1, 6263:1, 3801:1	black / flat (level) / morning / red
157-2	n	2	o	ui	ə	ɔ	u	o	eu	u	u	u	o	u	ɔ	o	i	9051:1, 6399:1	mouth / sour
231-2	n	2	o	ɔ	u	a	o	a	Ø	o	ɯ	ei	ɑ	ɔ	o	o	o	2931:2, 2092:1	cock / dove
257-2	n	2	o	a	ə	ɔ	au	o	eu	Ø	ɯ	ɔ	o	eu	u	o	u	2988:1, 4353:2	drink / glutinous rice
276-2	n	2	o	a	õ	o	u	u	eu	u	ɔ	a	o	eu	u	o	a	10315:2, 11113:2	tree / year
300-2	n	2	o	a	ã	a	a	a	a	e	a	a	ɑ	æ̃	e	a	o	10422:1, 1231:2	brush / umbrella
306-2	n	2	o	Ø	o	ɔ	i	u	ɛ	u	u	Ø	u	ɔ	ei	o	oi	7008:1, 6480:2	Chinese cabbage / nail / onion/ scallion
386-2	n	2	o	i	ə̃	o	a	a	a	i	e	a	ɑ	ei	e	i	a	8890:1, 9824:1	snow / that
396-2	n	2	o	i	o	ɔ	i	eu	Ø	ɯ	Ø	i	eu	ɔ	i	a	e	4668:2, 7750:1	glutinous rice / hair / rice
401-2	n	2	o	əi	o	ɔ	i	əu	o	ei	u	ei	əu	Ø	ei	a	e	4044:2, 8975:2	four / son-in-law
555-2	n	2	o	Ø	ə	a	eu	a	i	a	Ø	a	ɑ	a	o	a	i	11000:2, 3689:1	chaff/ bran / file / scale / seed / window
597-2	n	2	o	ɔi	õ	e	u	u	o	u	ɔ	a	Ø	a	u	o	ui	9974:2, 10869:1	last year / next year / this year / where
606-2	n	2	o	ɔ	õ	o	a	u	a	o	a	o	o	e	u	eu	o	4464:1, 4906:1	goose / heavy (in taste)
607-2	n	2	o	au	ɛ	e	o	ei	o	u	a	a	i	oi	u	a	u	6515:1, 253:1	alive (living) / name
626-2	n	2	o	Ø	ə̃	a	Ø	a	a	a	Ø	a	ɑ	oi	ɑ	a	a	4319:1, 10631:2	give / wall
685-2	n	2	o	Ø	ə	ɔ	au	Ø	eu	e	e	ɔ	ə	ei	u	o	Ø	7668:1, 5085:1	hook / rainbow
696-2	n	2	o	ɔ	a	i	u	u	o	Ø	Ø	u	u	ɔ	o	eu	o	7519:1, 7487:2	pour out / pull
708-2	n	2	o	ɔ	ə̃	o	ə	ə	i	i	ɔ	Ø	ə	i	o	u	o	5124:2, 7868:1	evening / horn (of cow) / road
709-2	n	2	o	u	i	a	eu	e	Ø	ei	u	e	e	e	ɛ	eu	eu	5443:2, 6981:1	jump / oneself / which
722-2	n	2	o	a	ɛ	a	o	o	o	o	Ø	ei	Ø	i	u	o	Ø	7201:2, 5716:1	left / peanut
765-2	n	2	o	a	ə	Ø	u	o	eu	ɯ	u	a	ø	eu	u	Ø	u	2566:2, 5664:1	dark / leaf
811-2	n	2	o	i	o	ɔ	a	a	o	ei	Ø	a	u	ɔ	ei	a	e	1094:1, 1099:2	brains / head
837-2	n	2	o	au	a	Ø	o	o	Ø	a	a	o	Ø	Ø	o	ɒ	u	10957:1, 7433:1	old lady / pond / wife
852-2	n	2	o	a	o	Ø	au	u	e	o	ɔ	a	ɛ	ɔ	o	o	Ø	5051:1, 417:1	awl / hoof
947-2	n	2	o	a	i	i	u	e	o	ei	Ø	u	e	o	a	ui	Ø	4652:2, 5820:2	grind (flour) / light (weight)
991-2	n	2	o	Ø	a	ɔ	Ø	u	o	o	i	Ø	u	Ø	i	u	Ø	773:1, 8442:1	belly / shoe
1020-2	n	2	o	Ø	o	a	o	u	eu	u	a	o	o	eu	ei	Ø	Ø	3819:1, 4589:1	coffin / float / grass
1022-2	n	2	o	ɔ	ã	Ø	o	a	ei	o	o	a	Ø	ei	Ø	eu	o	4427:1, 4352:1	glutinous rice / gong / rice
1049-2	n	2	o	Ø	ẽ	Ø	eu	u	Ø	i	Ø	Ø	u	Ø	ɔ	y	i	1714:1, 4634:2	chest / green
1145-2	n	2	o	Ø	Ø	au	Ø	Ø	ɔ	əɯ	a	ei	i	eu	ɯ	Ø	Ø	1159:1, 7287:1	bridge / peel (something)
1198-2	n	2	o	Ø	a	Ø	i	a	i	i	Ø	Ø	u	æ	ei	ə	Ø	6818:1, 10526:1	not / vegetable knife
1298-2	n	2	o	ɛ	a	Ø	Ø	o	i	au	Ø	a	Ø	Ø	Ø	ə	Ø	555:1, 8569:1	be not (negated copula) / sickle
1330-2	n	2	o	ui	ɛ	Ø	Ø	Ø	o	a	Ø	Ø	Ø	ɛ	ɑ	Ø	Ø	10475:1, 2171:1	collar / undress (take off clothes)
21-1	n	1	o	a	ə̃	o	a	a	ei	e	u	a	ɑ	ei	e	eu	a	8474:1	short
94-1	n	1	o	Ø	o	ɔ	i	u	Ø	i	e	Ø	ə	ɔ	ei	Ø	e	10506:1	vegetable
1280-4	n	4	i	ui	u	a	e	a	i	a	i	i	ɑ	e	u	eu	ai	2896:2, 1372:2, 4429:2, 1344:1	butterfly / buttocks / do (something) / drum / gong
1392-4	n	4	i	ɛ	o	ɔ	a	e	eu	əɯ	u	i	e	e	ɔ	ɒ	a	11114:1, 3667:1, 3510:1, 9676:1	fall over/ down / fight / sweet potato / year
408-3	n	3	i	a	i	a	i	i	i	i	a	i	i	i	i	i	a	9785:2, 10277:1, 207:1	afternoon / tea / tooth
573-3	n	3	i	a	ã	a	e	a	e	ei	e	e	o	a	e	o	i	6835:1, 596:1, 4063:2	be shy/bashful / fox / now
585-3	n	3	i	a	e	a	Ø	i	a	e	u	a	i	i	ɛ	i	a	2493:2, 10965:2, 4025:1	cry / forget / wife
772-3	n	3	i	i	i	i	i	ɿ	ɿ	ɿ	ɔ	ei	ɿ	i	i	e	e	3981:2, 419:1, 711:1	awl / bedbug / foot (=1/3 meter)
790-3	n	3	i	i	ẽ	a	i	i	e	ei	Ø	i	ɑ	e	ɛ	a	e	887:1, 2726:1, 1095:1	bitter / brains / defecate / pee
817-3	n	3	i	au	i	i	ei	i	i	u	i	o	e	i	i	u	a	4560:2, 1288:1, 6520:1	burn / grape / name
895-3	n	3	i	i	ĩ	i	u	i	ei	e	ei	u	i	e	ei	e	a	4798:1, 6040:1, 1030:1	book / he or she / maize/ corn
961-3	n	3	i	Ø	o	ɔ	i	u	o	o	Ø	a	o	ɔ	u	Ø	ui	977:1, 5086:1, 6586:1	boiled water / hook / navel / pillow
976-3	n	3	i	ɛ	õ	o	u	u	i	u	Ø	a	o	a	o	o	o	6670:2, 6072:1, 2168:1	collar / many / needle
977-3	n	3	i	i	ɯ	u	Ø	o	u	a	i	o	o	ui	ə	e	i	7840:2, 10351:1, 10840:1	river snails / twenty / what
1119-3	n	3	i	a	õ	i	i	u	i	i	u	Ø	o	u	i	i	a	3220:1, 5292:1, 8145:2	easy / husband / scale
1154-3	n	3	i	ɛ	a	a	e	a	o	ai	i	Ø	i	æ	a	e	Ø	3529:2, 9029:2, 2966:1	dragonfly / fan (can be held by single hand) / soup
1167-3	n	3	i	ɔ	õ	Ø	e	a	o	o	a	e	o	a	Ø	a	e	3800:2, 10297:2, 10655:1	flat (level) / touch (stroke) / want (need)
1237-3	n	3	i	Ø	ɯ	u	u	y	e	əɯ	u	i	u	u	Ø	u	e	1474:1, 10790:1, 10106:1	candle / to wind( thread one a keel) / well
1277-3	n	3	i	a	õ	au	i	ə	i	ei	ei	ei	Ø	a	ə	i	ei	556:1, 8493:2, 5351:1	be (copula) / be not (negated copula) / inside / shoulder
1317-3	n	3	i	ui	u	u	ei	o	au	ei	e	ai	o	Ø	ɯ	ui	u	2746:2, 9137:1, 3865:1	dew / flow / spider
1380-3	n	3	i	ai	a	au	ai	əu	ɛ	ai	au	a	Ø	o	ei	ai	Ø	7272:1, 147:1, 586:1	a lame person / be shy/bashful / defecate / pee
1387-3	n	3	i	ɔ	Ø	a	e	ei	Ø	ai	i	u	e	eɯ	i	Ø	Ø	2323:1, 7132:1, 10196:1	cotton / pants/ trousers / tomorrow
101-2	n	2	i	ɔi	ə̃	au	e	a	ei	ei	a	ei	ɑ	ei	e	o	ai	6756:1, 3996:1	afternoon / forenoon / noon
170-2	n	2	i	a	ə̃	a	e	a	ei	ei	ei	ei	ɑ	a	e	o	ai	10126:1, 3419:1	everybody / today
181-2	n	2	i	ɔi	ə̃	o	e	a	ei	ei	a	ei	ɑ	ei	e	o	ai	2645:1, 340:1	arrow / day
192-2	n	2	i	a	a	a	i	i	i	i	i	i	i	i	i	i	au	10981:2, 7524:1	pull / wind
237-2	n	2	i	i	ɯ	i	i	i	i	i	i	Ø	i	i	i	i	i	1684:2, 10702:1	chair / water melon
272-2	n	2	i	ɛ	i	au	u	i	i	a	i	o	e	i	u	i	u	7400:1, 9411:2	plant (trees) / stone
296-2	n	2	i	au	ə̃	e	u	ei	e	əɯ	e	o	i	e	e	Ø	u	6109:2, 4148:2	front / maternal uncle (mother's brother)
303-2	n	2	i	Ø	i	i	ei	i	Ø	i	Ø	ei	e	ei	i	ə	eu	2513:2, 4489:2	cucumber / gourd / peach
330-2	n	2	i	ɛ	ã	ɔ	a	ei	ɛ	u	e	ei	e	a	ɔ	a	Ø	8624:1, 4724:1	hand / nail / sieve
354-2	n	2	i	a	ə	ɔ	u	o	eu	o	u	u	o	u	ɔ	o	o	8712:2, 10398:2	six / ugly
385-2	n	2	i	au	i	e	ei	i	i	i	i	ei	e	ei	i	i	eu	7239:2, 10443:1	fruit / pear / under
395-2	n	2	i	ui	ɯ	u	au	i	Ø	a	i	Ø	u	i	ə	ui	i	4083:1, 10922:2	fragrant (smell) / stinky (smell) / white
422-2	n	2	i	Ø	e	ai	Ø	e	a	a	ei	e	e	e	a	i	a	3612:1, 6138:1	fear (be afraid) / meat / pork
423-2	n	2	i	Ø	ɯ	i	ɿ	ɿ	i	ɿ	e	Ø	i	i	i	i	eu	5461:1, 10109:1	key / to wind( thread one a keel)
456-2	n	2	i	i	õ	o	a	i	Ø	i	e	a	ei	e	ɑ	a	ui	744:1, 2830:1	bee / diligent
459-2	n	2	i	əu	ã	a	-	i	a	a	a	Ø	i	i	e	i	a	2615:2, 692:2	bed / daughter-in-law
506-2	n	2	i	a	i	ɔ	ei	e	u	a	ai	ei	æ	a	ə	e	ai	1338:2, 4152:1	butterfly / front
542-2	n	2	i	Ø	ə	ai	Ø	e	a	əɯ	e	Ø	Ø	e	ɑ	Ø	Ø	4956:2, 7585:1	hide (something) / quick/ fast
596-2	n	2	i	i	ə̃	a	e	a	i	ei	a	ei	a	ẽ	Ø	ui	ai	8936:2, 3100:1	dust / soft
628-2	n	2	i	ɛ	ẽ	a	Ø	ɛ	eu	e	a	Ø	e	a	ɛ	e	Ø	5880:1, 8550:2	liver / sick
706-2	n	2	i	a	ɛ	Ø	ai	e	e	ai	ai	e	e	e	a	a	Ø	2403:1, 1287:2	burn / cow
768-2	n	2	i	au	i	o	i	i	e	i	o	ei	i	ei	i	Ø	Ø	10893:1, 9232:1	squeeze / which
836-2	n	2	i	Ø	ə	u	eu	ə	e	əu	Ø	Ø	u	e	ɑ	y	Ø	10865:1, 8846:2	smoke / where
855-2	n	2	i	ui	Ø	i	Ø	a	ei	a	ei	u	ɑ	a	a	o	a	9846:1, 2:1	(rain) fall / they
858-2	n	2	i	a	ĩ	e	Ø	e	a	-	Ø	u	o	æ̃	e	e	a	11181:1, 5597:1	last year / you (plural)
874-2	n	2	i	ə	Ø	i	Ø	i	i	ai	a	Ø	e	e	a	a	o	9821:2, 8355:1	shadow / that
1019-2	n	2	i	əi	ə̃	e	ei	e	ei	Ø	Ø	ai	Ø	i	a	eu	i	3646:1, 7773:1	field / right
1245-2	n	2	i	au	ẽ	Ø	o	o	Ø	i	Ø	Ø	o	Ø	o	e	Ø	5802:2, 4466:1	goose / lift (with hand)
