ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
10519	431	four	WesternLuobuohe	Luobuohe, Western	pləu³¹	pləu³¹	p l əu ³¹	luop1235	1500	26.854607	107.226676	
10520	431	four	Chuanqiandian	Chuanqiandian	plou⁵⁴	plou⁵⁴	p l ɔ ⁵⁴	chua1256	1500	27.51846	105.421028	
10521	431	four	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	plo²⁴	plo²⁴	p l o ²⁴	nort2749	1500	26.231562	106.861969	
10522	431	four	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	plɔ³²	plɔ³²	p l ɔ ³²	cent1394	1500	25.586343	106.323467	
10523	431	four	NortheastYunnanChuanqiandian	Chuanqiandian, Northeast Yunnan	tɬau⁵⁵	tɬau⁵⁵	tɬ au ⁵⁵	larg1235	1500	27.096059	103.698607	
10524	431	four	WesternXiangxi	Xiangxi, West	pʐei³⁵	pʐei³⁵	p ʐ ei ³⁵	west2430	1500	28.33212	109.422366	
10525	431	four	EasternXiangxi	Xiangxi, East	fei⁵³	fei⁵³	f ei ⁵³	east2371	1500	28.124036	109.890473	
10526	431	four	NorthernQiandong	Qiandong, North	ɬo³³	ɬo³³	ɬ o ³³	nort2747	1500	26.68993	108.401145	
10527	431	four	EasternQiandong	Qiandong, East	so²⁴	so²⁴	s o ²⁴	east2370	1500	27.78098	110.499463	
10528	431	four	SouthernQiandong	Qiandong, South	tɬɔ¹³	tɬɔ¹³	tɬ ɔ ¹³	sout2754	1500	25.520166	108.779365	
10529	431	four	WesternQiandong	Qiandong, West	ɬɔ⁴⁴	ɬɔ⁴⁴	ɬ ɔ ⁴⁴		1500	26.43106	107.68758	
10530	431	four	WesternBaheng	Baheng, West	tji³⁵	tji³⁵	t j i ³⁵	pahn1237	1500	25.74971	109.286281	
10531	431	four	EasternBahen	Baheng, East	tsi³⁵	tsi³⁵	ts i ³⁵	pahn1237	1500	27.11733	111.02615	
10532	431	four	Dongnu	Dongnu	pla³³	pla³³	p l a ³³	dong1287	1500	24.201523	107.957327	
10533	431	four	Nunu	Nunu	tɕa³³	tɕa³³	tɕ a ³³	nunu1247	1500	24.232341	107.194266	
10534	431	four	Numao	Numao	kjo³³	kjo³³	k j o ³³	numa1251	1500	25.447767	108.064732	
10535	431	four	Bana	Bana	tɬo¹³	tɬo¹³	tɬ o ¹³		1500	26.265147	110.096902	
10536	431	four	Younuo	Younuo	pja⁴⁴	pja⁴⁴	p j a ⁴⁴	youn1235	1500	25.730893	110.115975	
10537	431	four	She	She	pji³⁵	pji³⁵	p j i ³⁵	shee1238	1500	26.264261	110.096988	
10538	431	four	Jiongnai	Jiongnai	ple⁴⁴	ple⁴⁴	p l e ⁴⁴	jion1236	1500	24.071002	110.105752	
10539	431	four	Mien	Mien	pei³³	pei³³	p ei ³³	iumi1238	1500	24.172823	110.054488	
10540	431	four	KimMun	Kim Mun	pjei³⁵	pjei³⁵	p j ei ³⁵	kimm1245	1500	18.955781	109.86012	
10541	431	four	BiaoMin	Biao Min	pləi³³	pləi³³	p l əi ³³	biao1254	1500	25.82286	111.29622	
10542	431	four	ZaoMin	Zao Min	pe⁴²	pe⁴²	p e ⁴²	dzao1238	1500	24.612303	112.266749	
10768	441	fourteen	EasternLuobuohe	Luobuohe, Eastern	ʁo³¹pləu³¹	ʁo³¹pləu³¹	ʁ o ³¹ + p l əu ³¹	luop1235	2451	26.63966	107.913354	
10769	441	fourteen	WesternLuobuohe	Luobuohe, Western	ʁo³¹pləu³¹	ʁo³¹pləu³¹	ʁ o ³¹ + p l əu ³¹	luop1235	2451	26.854607	107.226676	
10770	441	fourteen	Chuanqiandian	Chuanqiandian	kou²⁴plou⁴³	kou²⁴plou⁴³	k ɔ ²⁴ + p l ɔ ⁴³	chua1256	2451	27.51846	105.421028	
10771	441	fourteen	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	kʰə⁵⁵plo²⁴	kʰə⁵⁵plo²⁴	kʰ ə ⁵⁵ + p l o ²⁴	nort2749	2451	26.231562	106.861969	
10772	441	fourteen	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	ku²¹plɔ³²	ku²¹plɔ³²	k u ²¹ + p l ɔ ³²	cent1394	2451	25.586343	106.323467	
10773	441	fourteen	NortheastYunnanChuanqiandian	Chuanqiandian, Northeast Yunnan	gɦau³¹tɬau⁵⁵	gɦau³¹tɬau⁵⁵	gʰ au ³¹ + tɬ au ⁵⁵	larg1235	2451	27.096059	103.698607	
10774	441	fourteen	WesternXiangxi	Xiangxi, West	ʔɑ⁴⁴ku²²pʐei³⁵	ʔɑ⁴⁴ku²²pʐei³⁵	ʔ ɑ ⁴⁴ + k u ²² + p ʐ ei ³⁵	west2430	2451	28.33212	109.422366	
10775	441	fourteen	EasternXiangxi	Xiangxi, East	ʔa³³gu³⁵fei⁵³	ʔa³³gu³⁵fei⁵³	ʔ a ³³ + g u ³⁵ + f ei ⁵³	east2371	2451	28.124036	109.890473	
10776	441	fourteen	NorthernQiandong	Qiandong, North	tɕu³¹ɬo³³	tɕu³¹ɬo³³	tɕ u ³¹ + ɬ o ³³	nort2747	2451	26.68993	108.401145	
10777	441	fourteen	EasternQiandong	Qiandong, East	tɕeu¹³so¹³	tɕeu¹³so¹³	tɕ eu ¹³ + s o ¹³	east2370	2451	27.78098	110.499463	
10778	441	fourteen	SouthernQiandong	Qiandong, South	tɕu²⁴tɬɔ¹³	tɕu²⁴tɬɔ¹³	tɕ u ²⁴ + tɬ ɔ ¹³	sout2754	2451	25.520166	108.779365	
10779	441	fourteen	WesternQiandong	Qiandong, West	tɕu⁵³ɬɔ⁴⁴	tɕu⁵³ɬɔ⁴⁴	tɕ u ⁵³ + ɬ ɔ ⁴⁴		2451	26.43106	107.68758	
10780	441	fourteen	WesternBaheng	Baheng, West	ku⁴²tji³⁵	ku⁴²tji³⁵	k u ⁴² + t j i ³⁵	pahn1237	2451	25.74971	109.286281	
10781	441	fourteen	EasternBahen	Baheng, East	kʰu³¹tsi³⁵	kʰu³¹tsi³⁵	kʰ u ³¹ + ts i ³⁵	pahn1237	2451	27.11733	111.02615	
10782	441	fourteen	Dongnu	Dongnu	tɕu²¹pla³³	tɕu²¹pla³³	tɕ u ²¹ + p l a ³³	dong1287	2451	24.201523	107.957327	
10783	441	fourteen	Nunu	Nunu	tɕʰu²²tɕa³³	tɕʰu²²tɕa³³	tɕʰ u ²² + tɕ a ³³	nunu1247	2451	24.232341	107.194266	
10784	441	fourteen	Numao	Numao	tɕɯ⁴²kjo³³	tɕɯ⁴²kjo³³	tɕ ɯ ⁴² + k j o ³³	numa1251	2451	25.447767	108.064732	
10785	441	fourteen	Bana	Bana	ɕi³¹sai⁵⁵	ɕi³¹sai⁵⁵	ɕ i ³¹ + s ai ⁵⁵		2451	26.265147	110.096902	
10786	441	fourteen	Younuo	Younuo	sə²¹ɬai⁵⁴	sə²¹ɬai⁵⁴	s ə ²¹ + ɬ ai ⁵⁴	youn1235	2451	25.730893	110.115975	
10787	441	fourteen	She	She	kʰjɔ³⁵pji³⁵	kʰjɔ³⁵pji³⁵	kʰ j ɔ ³⁵ + p j i ³⁵	shee1238	2451	26.264261	110.096988	
10788	441	fourteen	Jiongnai	Jiongnai	tʃo¹²θai⁵³	tʃo¹²θai⁵³	tʃ o ¹² + θ ai ⁵³	jion1236	2451	24.071002	110.105752	
10789	441	fourteen	Mien	Mien	tsjep²²fei²⁴	tsjep²²fei²⁴	ts j e p ²² + f ei ²⁴	iumi1238	2451	24.172823	110.054488	
10790	441	fourteen	KimMun	Kim Mun	ʃap⁴²tei⁵⁵	ʃap⁴²tei⁵⁵	ʃ a p ⁴² + t ei ⁵⁵	kimm1245	2451	18.955781	109.86012	
10791	441	fourteen	BiaoMin	Biao Min	tɕi²¹səi²⁴	tɕi²¹səi²⁴	tɕ i ²¹ + s əi ²⁴	biao1254	2451	25.82286	111.29622	
10792	441	fourteen	ZaoMin	Zao Min	sjap²²he⁴²	sjap²²he⁴²	s j a p ²² + h e ⁴²	dzao1238	2451	24.612303	112.266749	
4036	163	fox	WesternLuobuohe	Luobuohe, Western	qo⁰⁵plæ³⁵	qo⁰⁵plæ³⁵	q o ⁰/⁵ + p l æ ³⁵	luop1235	1312	26.854607	107.226676	
4037	163	fox	Chuanqiandian	Chuanqiandian	ʐua³¹qʰua⁵⁵	ʐua³¹qʰua⁵⁵	ʐ u/w a ³¹ + qʰ u/w a ⁵⁵	chua1256	1312	27.51846	105.421028	
4038	163	fox	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ɬa²⁴pa⁵⁵	ɬa²⁴pa⁵⁵	ɬ a ²⁴ + p a ⁵⁵	nort2749	1312	26.231562	106.861969	
4039	163	fox	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	pa²¹ʐa⁵³	pa²¹ʐa⁵³	p a ²¹ + ʐ a ⁵³	cent1394	1312	25.586343	106.323467	
4040	163	fox	NortheastYunnanChuanqiandian	Chuanqiandian, Northeast Yunnan	ʔa⁵⁵dɦy¹¹	ʔa⁵⁵dɦy¹¹	ʔ a ⁵⁵ + dʱ y ¹¹	larg1235	1312	27.096059	103.698607	
4041	163	fox	WesternXiangxi	Xiangxi, West	tɑ³⁵ɬə⁴⁴	tɑ³⁵ɬə⁴⁴	t ɑ ³⁵ + ɬ ə ⁴⁴	west2430	1312	28.33212	109.422366	
4042	163	fox	NorthernQiandong	Qiandong, North	nɛ⁴⁴	nɛ⁴⁴	n ɛ ⁴⁴	nort2747	1312	26.68993	108.401145	
4043	163	fox	EasternQiandong	Qiandong, East	ho³³tuan⁵³	ho³³tuan⁵³	h o ³³ + t u/w a n ⁵³	east2370	1312	27.78098	110.499463	
4044	163	fox	SouthernQiandong	Qiandong, South	tɬai⁵³ɣu⁵³	tɬai⁵³ɣu⁵³	tɬ ai ⁵³ + ɣ u ⁵³	sout2754	1312	25.520166	108.779365	
4045	163	fox	EasternBahen	Baheng, East	ʑa³¹³ke³¹³	ʑa³¹³ke³¹³	ʑ a ³¹³ + k e ³¹³	pahn1237	1312	27.11733	111.02615	
4046	163	fox	Dongnu	Dongnu	po⁵³hu³¹li³¹	po⁵³hu³¹li³¹	p o ⁵³ + h u ³¹ + l i ³¹	dong1287	1312	24.201523	107.957327	
4047	163	fox	Nunu	Nunu	xu³¹li⁴²	xu³¹li⁴²	x u ³¹ + l i ⁴²	nunu1247	1312	24.232341	107.194266	
4048	163	fox	Numao	Numao	mjau⁵³ɣou¹³	mjau⁵³ɣou¹³	m j au ⁵³ + ɣ ɔ ¹³	numa1251	1312	25.447767	108.064732	
4049	163	fox	Bana	Bana	fu³¹³li⁴⁴	fu³¹³li⁴⁴	f u ³¹³ + l i ⁴⁴		1312	26.265147	110.096902	
4050	163	fox	Younuo	Younuo	le³³	le³³	l e ³³	youn1235	1312	25.730893	110.115975	
4051	163	fox	She	She	fu⁵⁵tju⁵³nɔ⁵⁵kwe²²	fu⁵⁵tju⁵³nɔ⁵⁵kwe²²	f u ⁵⁵ + t j u ⁵³ + n ɔ ⁵⁵ + k w e ²²	shee1238	1312	26.264261	110.096988	
4052	163	fox	Jiongnai	Jiongnai	ken³³nei³⁵	ken³³nei³⁵	k e n ³³ + n ei ³⁵	jion1236	1312	24.071002	110.105752	
4053	163	fox	Mien	Mien	dzjan³¹mau³¹	dzjan³¹mau³¹	dz j a n ³¹ + m au ³¹	iumi1238	1312	24.172823	110.054488	
4054	163	fox	KimMun	Kim Mun	tau⁵⁵koːŋ³⁵kja³⁵	tau⁵⁵koːŋ³⁵kja³⁵	t au ⁵⁵ + k oː ŋ ³⁵ + k j a ³⁵	kimm1245	1312	18.955781	109.86012	
10131	606	fragrant (smell)	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵ɕaŋ³¹	qo⁰⁵ɕaŋ³¹	q o ⁰/⁵ + ɕ a ŋ ³¹	luop1235	376	26.63966	107.913354	
10132	606	fragrant (smell)	WesternLuobuohe	Luobuohe, Western	ʔə⁰²ɕɑŋ³¹	ʔə⁰²ɕɑŋ³¹	ʔ ə ⁰/² + ɕ ɑ ŋ ³¹	luop1235	376	26.854607	107.226676	
10133	606	fragrant (smell)	Chuanqiandian	Chuanqiandian	ɕaŋ⁴³	ɕaŋ⁴³	ɕ a ŋ ⁴³	chua1256	376	27.51846	105.421028	
10134	606	fragrant (smell)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ɕã²⁴	ɕã²⁴	ɕ ã ²⁴	nort2749	376	26.231562	106.861969	
10135	606	fragrant (smell)	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	ʑaŋ²²	ʑaŋ²²	ʑ a ŋ ²²	cent1394	376	25.586343	106.323467	
10136	606	fragrant (smell)	NortheastYunnanChuanqiandian	Chuanqiandian, Northeast Yunnan	ɕaɯ³³	ɕaɯ³³	ɕ aɯ ³³	larg1235	376	27.096059	103.698607	
10137	606	fragrant (smell)	WesternXiangxi	Xiangxi, West	ɕɑŋ⁴⁴	ɕɑŋ⁴⁴	ɕ ɑ ŋ ⁴⁴	west2430	376	28.33212	109.422366	
10138	606	fragrant (smell)	EasternXiangxi	Xiangxi, East	ɕaŋ⁵⁵	ɕaŋ⁵⁵	ɕ a ŋ ⁵⁵	east2371	376	28.124036	109.890473	
10139	606	fragrant (smell)	NorthernQiandong	Qiandong, North	ɕʰaŋ³³	ɕʰaŋ³³	ɕʰ a ŋ ³³	nort2747	376	26.68993	108.401145	
10140	606	fragrant (smell)	EasternQiandong	Qiandong, East	ɕaŋ²⁴	ɕaŋ²⁴	ɕ a ŋ ²⁴	east2370	376	27.78098	110.499463	
10141	606	fragrant (smell)	SouthernQiandong	Qiandong, South	ɕaŋ¹³	ɕaŋ¹³	ɕ a ŋ ¹³	sout2754	376	25.520166	108.779365	
10142	606	fragrant (smell)	WesternQiandong	Qiandong, West	ɕʰaŋ⁴⁴	ɕʰaŋ⁴⁴	ɕʰ a ŋ ⁴⁴		376	26.43106	107.68758	
10143	606	fragrant (smell)	WesternBaheng	Baheng, West	ɕaŋ³³	ɕaŋ³³	ɕ a ŋ ³³	pahn1237	376	25.74971	109.286281	
10144	606	fragrant (smell)	EasternBahen	Baheng, East	hjuŋ⁵⁵	hjuŋ⁵⁵	h j u ŋ ⁵⁵	pahn1237	376	27.11733	111.02615	
10145	606	fragrant (smell)	Dongnu	Dongnu	ʔa⁰²tɕʰoŋ³³	ʔa⁰²tɕʰoŋ³³	ʔ a ⁰/² + tɕʰ o ŋ ³³	dong1287	376	24.201523	107.957327	
10146	606	fragrant (smell)	Nunu	Nunu	teŋ³³	teŋ³³	t e ŋ ³³	nunu1247	376	24.232341	107.194266	
10147	606	fragrant (smell)	Numao	Numao	ntai⁵⁵	ntai⁵⁵	ⁿt ai ⁵⁵	numa1251	376	25.447767	108.064732	
10148	606	fragrant (smell)	Bana	Bana	ɕon¹³	ɕon¹³	ɕ o n ¹³		376	26.265147	110.096902	
10149	606	fragrant (smell)	Younuo	Younuo	kʰjeu⁴⁴	kʰjeu⁴⁴	kʰ j eu ⁴⁴	youn1235	376	25.730893	110.115975	
10150	606	fragrant (smell)	She	She	kʰjaŋ²²	kʰjaŋ²²	kʰ j a ŋ ²²	shee1238	376	26.264261	110.096988	
10151	606	fragrant (smell)	Jiongnai	Jiongnai	ʃaŋ⁴⁴	ʃaŋ⁴⁴	ʃ a ŋ ⁴⁴	jion1236	376	24.071002	110.105752	
10152	606	fragrant (smell)	Mien	Mien	huŋ³³	huŋ³³	h u ŋ ³³	iumi1238	376	24.172823	110.054488	
10153	606	fragrant (smell)	BiaoMin	Biao Min	xuə³³	xuə³³	x u/w ə ³³	biao1254	376	25.82286	111.29622	
10154	606	fragrant (smell)	ZaoMin	Zao Min	voŋ⁴⁴	voŋ⁴⁴	v o ŋ ⁴⁴	dzao1238	376	24.612303	112.266749	
14894	606	fragrant (smell)	EasternLuobuohe	Luobuohe, Eastern	ɕaŋ³¹	ɕaŋ³¹	ɕ a ŋ ³¹	luop1235	376	26.63966	107.913354	
14895	606	fragrant (smell)	WesternLuobuohe	Luobuohe, Western	ɕɑŋ³¹	ɕɑŋ³¹	ɕ ɑ ŋ ³¹	luop1235	376	26.854607	107.226676	
14896	606	fragrant (smell)	Chuanqiandian	Chuanqiandian	tʂu⁴⁴qaŋ⁴³	tʂu⁴⁴qaŋ⁴³	ʈʂ u ⁴⁴ + q a ŋ ⁴³	chua1256	376	27.51846	105.421028	
14897	606	fragrant (smell)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qõ²⁴; ntõ²⁴	qõ²⁴	q õ ²⁴	nort2749	376	26.231562	106.861969	
14898	606	fragrant (smell)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qõ²⁴; ntõ²⁴	ntõ²⁴	ⁿt õ ²⁴	nort2749	376	26.231562	106.861969	
14899	606	fragrant (smell)	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	səu⁵⁵ntua³²	səu⁵⁵ntua³²	s əu ⁵⁵ + ⁿt u/w a ³²	cent1394	376	25.586343	106.323467	
14900	606	fragrant (smell)	NortheastYunnanChuanqiandian	Chuanqiandian, Northeast Yunnan	qaɯ⁵⁵	qaɯ⁵⁵	q aɯ ⁵⁵	larg1235	376	27.096059	103.698607	
14901	606	fragrant (smell)	WesternXiangxi	Xiangxi, West	tɕə⁵³mo⁴²	tɕə⁵³mo⁴²	tɕ ə ⁵³ + m o ⁴²	west2430	376	28.33212	109.422366	
14902	606	fragrant (smell)	EasternXiangxi	Xiangxi, East	xaŋ³³tɕʰaŋ³³	xaŋ³³tɕʰaŋ³³	x a ŋ ³³ + tɕʰ a ŋ ³³	east2371	376	28.124036	109.890473	
14903	606	fragrant (smell)	NorthernQiandong	Qiandong, North	tɛ³³moŋ¹³	tɛ³³moŋ¹³	t ɛ ³³ + m o ŋ ¹³	nort2747	376	26.68993	108.401145	
14904	606	fragrant (smell)	EasternQiandong	Qiandong, East	tei²⁴muŋ⁵³	tei²⁴muŋ⁵³	t ei ²⁴ + m u ŋ ⁵³	east2370	376	27.78098	110.499463	
14905	606	fragrant (smell)	SouthernQiandong	Qiandong, South	ta¹³mam²²	ta¹³mam²²	t a ¹³ + m a m ²²	sout2754	376	25.520166	108.779365	
14906	606	fragrant (smell)	WesternQiandong	Qiandong, West	ta⁴⁴puŋ³³	ta⁴⁴puŋ³³	t a ⁴⁴ + p u ŋ ³³		376	26.43106	107.68758	
14907	606	fragrant (smell)	WesternBaheng	Baheng, West	nai³⁵	nai³⁵	n ai ³⁵	pahn1237	376	25.74971	109.286281	
14908	606	fragrant (smell)	EasternBahen	Baheng, East	ntei³⁵	ntei³⁵	ⁿt ei ³⁵	pahn1237	376	27.11733	111.02615	
14909	606	fragrant (smell)	Dongnu	Dongnu	ntəŋ³³	ntəŋ³³	ⁿt ə ŋ ³³	dong1287	376	24.201523	107.957327	
14910	606	fragrant (smell)	Nunu	Nunu	təŋ³³	təŋ³³	t ə ŋ ³³	nunu1247	376	24.232341	107.194266	
14911	606	fragrant (smell)	Numao	Numao	ntan⁵³	ntan⁵³	ⁿt a n ⁵³	numa1251	376	25.447767	108.064732	
14912	606	fragrant (smell)	Bana	Bana	ɕon¹³	ɕon¹³	ɕ o n ¹³		376	26.265147	110.096902	
14913	606	fragrant (smell)	Younuo	Younuo	neŋ⁴⁴	neŋ⁴⁴	n e ŋ ⁴⁴	youn1235	376	25.730893	110.115975	
14914	606	fragrant (smell)	She	She	tan²²	tan²²	t a n ²²	shee1238	376	26.264261	110.096988	
14915	606	fragrant (smell)	Jiongnai	Jiongnai	nten⁴⁴	nten⁴⁴	ⁿt e n ⁴⁴	jion1236	376	24.071002	110.105752	
14916	606	fragrant (smell)	Mien	Mien	daːŋ³³	daːŋ³³	d aː ŋ ³³	iumi1238	376	24.172823	110.054488	
14917	606	fragrant (smell)	KimMun	Kim Mun	daːŋ³⁵	daːŋ³⁵	d aː ŋ ³⁵	kimm1245	376	18.955781	109.86012	
14918	606	fragrant (smell)	BiaoMin	Biao Min	daŋ³³	daŋ³³	d a ŋ ³³	biao1254	376	25.82286	111.29622	
14919	606	fragrant (smell)	ZaoMin	Zao Min	doŋ⁴⁴	doŋ⁴⁴	d o ŋ ⁴⁴	dzao1238	376	24.612303	112.266749	
1326	55	friend	EasternLuobuohe	Luobuohe, Eastern	sə³¹ʔjuŋ²⁴mo³¹tə⁰²wai²⁴	sə³¹ʔjuŋ²⁴mo³¹tə⁰²wai²⁴	s ə ³¹ + ˀj u ŋ ²⁴ + m o ³¹ + t ə ⁰/² + w ai ²⁴	luop1235	1325	26.63966	107.913354	
1327	55	friend	WesternLuobuohe	Luobuohe, Western	tə⁰²wæ³⁵	tə⁰²wæ³⁵	t ə ⁰/² + w æ ³⁵	luop1235	1325	26.854607	107.226676	
1328	55	friend	Chuanqiandian	Chuanqiandian	lua¹³	lua¹³	l u/w a ¹³	chua1256	1325	27.51846	105.421028	
1329	55	friend	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	kɯ¹³pə̃²²	kɯ¹³pə̃²²	k ɯ ¹³ + p ə̃ ²²	nort2749	1325	26.231562	106.861969	
1330	55	friend	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	ntsaŋ¹³to¹¹	ntsaŋ¹³to¹¹	ⁿts a ŋ ¹³ + t o ¹¹	cent1394	1325	25.586343	106.323467	
1331	55	friend	NortheastYunnanChuanqiandian	Chuanqiandian, Northeast Yunnan	ʑe⁵³la³¹	ʑe⁵³la³¹	ʑ e ⁵³ + l a ³¹	larg1235	1325	27.096059	103.698607	
1332	55	friend	WesternXiangxi	Xiangxi, West	ci⁴⁴nɑ³⁵	ci⁴⁴nɑ³⁵	c i ⁴⁴ + n ɑ ³⁵	west2430	1325	28.33212	109.422366	
1333	55	friend	NorthernQiandong	Qiandong, North	qa³³pu¹¹	qa³³pu¹¹	q a ³³ + p u ¹¹	nort2747	1325	26.68993	108.401145	
1334	55	friend	SouthernQiandong	Qiandong, South	to³¹pu²⁴¹	to³¹pu²⁴¹	t o ³¹ + p u ²⁴¹	sout2754	1325	25.520166	108.779365	
1335	55	friend	WesternQiandong	Qiandong, West	qa³³pu²¹	qa³³pu²¹	q a ³³ + p u ²¹		1325	26.43106	107.68758	
1336	55	friend	WesternBaheng	Baheng, West	qo⁰³paŋ¹¹	qo⁰³paŋ¹¹	q o ⁰/³ + p a ŋ ¹¹	pahn1237	1325	25.74971	109.286281	
1337	55	friend	EasternBahen	Baheng, East	buŋ³³ʑeu³¹³	buŋ³³ʑeu³¹³	b u ŋ ³³ + ʑ eu ³¹³	pahn1237	1325	27.11733	111.02615	
1338	55	friend	Dongnu	Dongnu	paŋ³¹ʑəu¹³	paŋ³¹ʑəu¹³	p a ŋ ³¹ + ʑ əu ¹³	dong1287	1325	24.201523	107.957327	
1339	55	friend	Nunu	Nunu	tʰuəŋ⁴²paŋ²²	tʰuəŋ⁴²paŋ²²	tʰ u/w ə ŋ ⁴² + p a ŋ ²²	nunu1247	1325	24.232341	107.194266	
1340	55	friend	Numao	Numao	ʑi³¹	ʑi³¹	ʑ i ³¹	numa1251	1325	25.447767	108.064732	
1341	55	friend	Bana	Bana	puŋ³¹³ʑu³¹	puŋ³¹³ʑu³¹	p u ŋ ³¹³ + ʑ u ³¹		1325	26.265147	110.096902	
1342	55	friend	Younuo	Younuo	taŋ¹³ty³³	taŋ¹³ty³³	t a ŋ ¹³ + t y ³³	youn1235	1325	25.730893	110.115975	
1343	55	friend	She	She	ŋɔŋ²²ne³¹	ŋɔŋ²²ne³¹	ŋ ɔ ŋ ²² + n e ³¹	shee1238	1325	26.264261	110.096988	
1344	55	friend	Jiongnai	Jiongnai	puŋ³¹jəu³³	puŋ³¹jəu³³	p u ŋ ³¹ + j əu ³³	jion1236	1325	24.071002	110.105752	
1345	55	friend	Mien	Mien	puŋ³¹ʑəu²³¹	puŋ³¹ʑəu²³¹	p u ŋ ³¹ + ʑ əu ²³¹	iumi1238	1325	24.172823	110.054488	
1346	55	friend	KimMun	Kim Mun	boːŋ³³, ʑau⁴²	boːŋ³³	b oː ŋ ³³	kimm1245	1325	18.955781	109.86012	
1347	55	friend	KimMun	Kim Mun	boːŋ³³, ʑau⁴²	ʑau⁴²	ʑ au ⁴²	kimm1245	1325	18.955781	109.86012	
1348	55	friend	BiaoMin	Biao Min	buŋ⁴²ʑu⁵³	buŋ⁴²ʑu⁵³	b u ŋ ⁴² + ʑ u ⁵³	biao1254	1325	25.82286	111.29622	
4319	175	frog	EasternLuobuohe	Luobuohe, Eastern	qei⁵⁵tə⁰²mpjɛ³¹	qei⁵⁵tə⁰²mpjɛ³¹	q ei ⁵⁵ + t ə ⁰/² + ⁿp j ɛ ³¹	luop1235	503	26.63966	107.913354	
4320	175	frog	WesternLuobuohe	Luobuohe, Western	ʔə⁰²qei⁵⁵tɑŋ⁵⁵	ʔə⁰²qei⁵⁵tɑŋ⁵⁵	ʔ ə ⁰/² + q ei ⁵⁵ + t ɑ ŋ ⁵⁵	luop1235	503	26.854607	107.226676	
4321	175	frog	Chuanqiandian	Chuanqiandian	qua⁵⁵	qua⁵⁵	q u/w a ⁵⁵	chua1256	503	27.51846	105.421028	
4322	175	frog	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qõ¹³	qõ¹³	q õ ¹³	nort2749	503	26.231562	106.861969	
4323	175	frog	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	hua⁴²	hua⁴²	h u/w a ⁴²	cent1394	503	25.586343	106.323467	
4324	175	frog	NortheastYunnanChuanqiandian	Chuanqiandian, Northeast Yunnan	ta³³qa³¹	ta³³qa³¹	t a ³³ + q a ³¹	larg1235	503	27.096059	103.698607	
4325	175	frog	WesternXiangxi	Xiangxi, West	tɑ³⁵ku⁴⁴	tɑ³⁵ku⁴⁴	t ɑ ³⁵ + k u ⁴⁴	west2430	503	28.33212	109.422366	
4326	175	frog	EasternXiangxi	Xiangxi, East	qa⁵⁵	qa⁵⁵	q a ⁵⁵	east2371	503	28.124036	109.890473	
4327	175	frog	NorthernQiandong	Qiandong, North	qaŋ³⁵	qaŋ³⁵	q a ŋ ³⁵	nort2747	503	26.68993	108.401145	
4328	175	frog	EasternQiandong	Qiandong, East	qan³³	qan³³	q a n ³³	east2370	503	27.78098	110.499463	
4329	175	frog	SouthernQiandong	Qiandong, South	qan⁵³qa⁴⁴	qan⁵³qa⁴⁴	q a n ⁵³ + q a ⁴⁴	sout2754	503	25.520166	108.779365	
4330	175	frog	WesternQiandong	Qiandong, West	qæ̃¹³	qæ̃¹³	q æ̃ ¹³		503	26.43106	107.68758	
4331	175	frog	WesternBaheng	Baheng, West	keu³¹	keu³¹	k eu ³¹	pahn1237	503	25.74971	109.286281	
4332	175	frog	EasternBahen	Baheng, East	keu⁵³	keu⁵³	k eu ⁵³	pahn1237	503	27.11733	111.02615	
4333	175	frog	Dongnu	Dongnu	po⁵³ke⁵³	po⁵³ke⁵³	p o ⁵³ + k e ⁵³	dong1287	503	24.201523	107.957327	
4334	175	frog	Nunu	Nunu	kut³⁵	kut³⁵	k u t ³⁵	nunu1247	503	24.232341	107.194266	
4335	175	frog	Numao	Numao	ke¹³	ke¹³	k e ¹³	numa1251	503	25.447767	108.064732	
4336	175	frog	Bana	Bana	kaŋ⁴⁴bu¹³	kaŋ⁴⁴bu¹³	k a ŋ ⁴⁴ + b u ¹³		503	26.265147	110.096902	
